"YEAR","HABITAT","REGION","SITE","CONTROL","TRANSECT","TOTAL","SP_CODE","value"
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SUGK",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"CHI",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"COF",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"GOT",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SEA",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SERP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"XMAS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"CHAM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"PURPCL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SEALA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"CORS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"NSF",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"POLY",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"WANE",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"FOR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"PYSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"GRIN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SHRB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"DEV",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"BLC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"EEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"BUGN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SG",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"STAT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"EOYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"MAN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"RAT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"BAYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"BMUS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"CHON",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"PLUM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"FLUK",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"UNTUN",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"DASEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"HOR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"OYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"DWHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"BRAM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"MANBUR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SPER",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"AHN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"STIW",0.025
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SEAV",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SWD",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"OSC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"SEAP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,2,1.6625,"CLT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"AGH",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BORS",0.05
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CHW",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CF",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"EMS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"LON",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"PORS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"QUA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"RBS",0.1
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"LETT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SHE",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CRSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"FIN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"FUSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"GRAC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SPAG",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"LIM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BUG",0.15
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CHCR",0.35
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CRIS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"DASY",0.025
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"DIAD",0.0875
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"Dulce",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"ECSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"IRM",0.1875
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"OBSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"STAC",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SUGK",0.25
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"UHYD",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"URA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CORA",0.1
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"WHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"MAST",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"OAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"OST",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"EPI",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BCS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SUGK",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CHI",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"COF",0.025
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"GOT",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SEA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SERP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"XMAS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CHAM",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"PURPCL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SEALA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CORS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"NSF",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"POLY",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"WANE",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"FOR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"PYSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"GRIN",0.025
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SHRB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"DEV",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BLC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"EEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BUGN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SG",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"STAT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"EOYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"MAN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"RAT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BAYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BMUS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CHON",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"PLUM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"FLUK",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"UNTUN",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"DASEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"HOR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"OYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"DWHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"BRAM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"MANBUR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SPER",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"AHN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"STIW",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SEAV",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SWD",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"OSC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"SEAP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,3,1.45,"CLT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"AGH",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BORS",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CHW",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CF",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"EMS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"LON",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"PORS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"QUA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"RBS",0.05
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"LETT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SHE",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CRSP",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"FIN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"FUSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"GRAC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SPAG",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"LIM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BUG",0.125
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CHCR",0.425
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CRIS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"DASY",0.1
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"DIAD",0.025
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"Dulce",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"ECSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"IRM",0.15
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"OBSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"STAC",0.075
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SUGK",0.0875
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"UHYD",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"URA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CORA",0.1
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"WHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"MAST",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"OAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"OST",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"EPI",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BCS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SUGK",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CHI",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"COF",0.2
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"GOT",0.075
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SEA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SERP",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"XMAS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CHAM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"PURPCL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SEALA",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CORS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"NSF",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"POLY",0.075
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"WANE",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"FOR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"PYSP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"GRIN",0.075
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SHRB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"DEV",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BLC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"EEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BUGN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SG",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"STAT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SAR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"EOYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"MAN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"RAT",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BAYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BMUS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CHON",0.05
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"PLUM",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"FLUK",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"UNTUN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"DASEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"HOR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"OYS",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"DWHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"BRAM",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"MANBUR",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SPER",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"AHN",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"STIW",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SEAV",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SWD",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"OSC",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"SEAP",0
2021,"Kelp","Narragansett Bay","King's Beach",0,4,1.725,"CLT",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"AGH",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BORS",0.025
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CHW",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CF",0.025
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"EMS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"LON",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"PORS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"QUA",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"RBS",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"LETT",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SHE",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CRSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"FIN",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"FUSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"GRAC",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BAR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SPAG",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"LIM",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BUG",0.3375
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CHCR",0.7875
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CRIS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"DASY",0.1125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"DIAD",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"Dulce",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"ECSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"IRM",0.125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"OBSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"STAC",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SUGK",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"UHYD",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"URA",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CORA",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"WHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"MAST",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"OAR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"OST",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"EPI",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BCS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SUGK",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CHI",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"COF",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"GOT",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SEA",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SERP",0.3625
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"XMAS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CHAM",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"PURPCL",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SEALA",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CORS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"NSF",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"POLY",0.125
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"WANE",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"FOR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"PYSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"GRIN",0.025
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SHRB",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"TUB",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"DEV",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BLC",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"EEL",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BUGN",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SG",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"STAT",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SAR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"EOYS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"MAN",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"RAT",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BAYS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BMUS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CHON",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"PLUM",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"FLUK",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"UNTUN",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"DASEL",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"HOR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"OYS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"DWHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"BRAM",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"MANBUR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SPER",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"AHN",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"STIW",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SEAV",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SWD",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"OSC",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"SEAP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,1,2.025,"CLT",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"AGH",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"BORS",0.125
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"CHW",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"CF",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"EMS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"LON",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"PORS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"QUA",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"RBS",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"LETT",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"SHE",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"CRSP",0.0125
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"FIN",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"FUSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"GRAC",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"BAR",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"SPAG",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"LIM",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"BUG",0.1125
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"CHCR",0.3875
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"CRIS",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"DASY",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"DIAD",0.0375
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"Dulce",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"ECSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"IRM",0.2875
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"OBSP",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"STAC",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"SUGK",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"UHYD",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"URA",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"CORA",0.1125
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"WHEL",0
2021,"Kelp","Narragansett Bay","King's Beach",1,5,1.6125,"MAST",0
